time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.206452645078,0.118993120329,11.7398958408,0.0493573701202,6.19230871015,0.0,0.565731380223,0.32738975522,2.86497255742,0.0471409233772,-0.14534217478,0.0,483.7831641000681,482.2837774153941,481.8185034418048,482.0875198327311
1.3800000000000008,0.242043025593,0.139522104665,11.9119065117,0.0519587326701,6.18359132373,0.0,0.621373787908,0.357142119883,2.86859862042,0.0344456970773,-0.145185303026,0.0,414.79015911546844,414.7825402702601,415.4758977342547,414.36250599457395
1.4400000000000008,0.281500552086,0.162072173047,12.0878085335,0.0537037974056,6.175546888,0.0,0.694717044351,0.394706092892,2.99434510298,0.0153134870933,-0.118020744684,0.0,453.67647764485184,455.8356867312476,455.1022223278799,453.56849220587844
1.5000000000000009,0.32604022922,0.187163013962,12.2759722218,0.0546600697546,6.16996409874,0.0,0.790631201721,0.441724778743,3.27687000122,0.017158234487,-0.065827124029,0.0,499.97232899071435,503.7530201267521,501.1360330422384,501.2699807739759
1.560000000000001,0.375523374052,0.214646840196,12.4728357032,0.0554937464086,6.16621693029,0.0,0.859131283704,0.474477572264,3.2851460153,0.0064037691643,-0.0564412382947,0.0,418.93099669452783,419.7432549234779,420.4275472865606,419.49458496526364
1.620000000000001,0.429282026634,0.244155513333,12.6710500247,0.0557732329493,6.16242375538,0.0,0.933123586266,0.509161938851,3.32181502908,0.000915606617005,-0.0823705496527,0.0,430.63120363358576,428.4288064795204,429.262339888113,428.79626622153455
1.680000000000001,0.486800314714,0.275404201857,12.8652956075,0.0559532390353,6.15745333565,0.0,0.984506589576,0.532487815537,3.1534602214,0.00687350431475,-0.0837961983983,0.0,355.61414061182097,355.4605952565893,356.6133201380761,357.22138035487785
1.740000000000001,0.548698170396,0.308598085505,13.0591280567,0.0564757118652,6.152737468,0.0,1.07921351061,0.573990796935,3.30706225125,0.0121451178874,-0.0698317189286,0.0,464.81175319375495,465.90015535915273,465.7784183231592,466.19039568824
1.8000000000000012,0.616383788534,0.344295873313,13.2622096206,0.0570836275527,6.14852295073,0.0,1.17735205735,0.615971655769,3.46173987448,0.00576645746989,-0.0710748651592,0.0,466.93840171273956,466.837901834503,467.65052874858577,467.1532688301282
1.8600000000000012,0.689693319982,0.382373782278,13.4719544043,0.0573447047955,6.14414279457,0.0,1.26666514078,0.653297728212,3.52943031867,0.00135889893537,-0.0771648742683,0.0,440.5997156956511,440.091698439369,442.5348568317633,442.17180704789206
1.9200000000000013,0.768652071059,0.422778135423,13.6872124884,0.0577952432493,6.13925281443,0.0,1.36570742562,0.693509193502,3.64533447256,0.0176089613045,-0.091995970394,0.0,458.0101231997763,456.82369915974965,456.34788528244997,457.64314294114655
1.9800000000000013,0.853838936544,0.465678572723,13.9106589262,0.0588393162877,6.13374692904,0.0,1.47435536577,0.736575534508,3.80218691787,0.0169824830203,-0.0913066207094,0.0,470.25375315871236,470.30057452272376,471.2670531231772,471.21853016255943
2.0400000000000014,0.945153244499,0.510985702688,14.1401378348,0.0601562697177,6.12835964997,0.0,1.56990673917,0.773748864719,3.84679990906,0.0303849374818,-0.0869136101797,0.0,437.5214666420437,437.88021199794576,436.1926768193468,437.3106104241572
